,id,loss
33856,158130,2056.61450195
33857,158140,4368.71777344
33858,158147,1714.66809082
33859,158148,1476.95849609
33860,158150,960.563476562
33861,158154,2530.92871094
33862,158161,1322.8236084
33863,158166,1075.55908203
33864,158168,1712.98999023
33865,158171,4220.57226562
33866,158181,2246.29174805
33867,158189,1495.87060547
33868,158190,1844.08349609
33869,158193,3890.05566406
33870,158195,1870.68017578
33871,158199,1025.08679199
33872,158200,1617.13757324
33873,158215,1777.18469238
33874,158216,2054.92431641
33875,158217,1816.08642578
33876,158242,2618.86035156
33877,158243,2145.25488281
33878,158248,1349.79260254
33879,158252,4854.76416016
33880,158264,1946.95214844
33881,158268,2398.72729492
33882,158275,7392.22607422
33883,158278,4297.02050781
33884,158283,1997.44226074
33885,158299,1499.65026855
33886,158300,2524.7668457
33887,158305,2058.92700195
33888,158311,1010.39666748
33889,158320,1732.74938965
33890,158326,3106.7578125
33891,158342,3113.51293945
33892,158355,4246.30859375
33893,158359,3871.66040039
33894,158372,2039.53588867
33895,158374,1928.73095703
33896,158380,6537.06884766
33897,158387,5774.67382812
33898,158396,12448.3496094
33899,158397,2051.65405273
33900,158399,1195.61047363
33901,158402,1712.30273438
33902,158406,2018.15112305
33903,158408,1071.96716309
33904,158411,2029.79394531
33905,158413,965.88873291
33906,158419,1447.13220215
33907,158421,2129.39794922
33908,158424,3578.71557617
33909,158426,2100.75195312
33910,158428,1649.47961426
33911,158430,2981.07421875
33912,158432,3221.65478516
33913,158434,1963.80456543
33914,158451,2706.50146484
33915,158456,1678.53625488
33916,158467,1960.95080566
33917,158472,1473.82788086
33918,158473,1652.71020508
33919,158488,4846.54003906
33920,158490,1955.32019043
33921,158492,1047.14013672
33922,158504,1640.54296875
33923,158505,891.038818359
33924,158506,2378.83618164
33925,158525,2107.12402344
33926,158529,1762.47961426
33927,158531,2311.17626953
33928,158538,2107.71484375
33929,158543,3302.30688477
33930,158551,1716.3795166
33931,158556,2188.2578125
33932,158557,2311.25073242
33933,158558,2883.09375
33934,158567,5426.484375
33935,158568,9369.78417969
33936,158570,2772.28369141
33937,158575,5465.80566406
33938,158580,9553.31738281
33939,158588,1608.7890625
33940,158601,2558.85913086
33941,158602,2550.15014648
33942,158606,1225.16345215
33943,158608,1898.80310059
33944,158609,1574.4239502
33945,158612,4644.60205078
33946,158633,678.259216309
33947,158635,5831.25585938
33948,158638,6484.43212891
33949,158650,4343.58251953
33950,158659,2978.75952148
33951,158661,737.551635742
33952,158663,3137.64331055
33953,158664,1619.36755371
33954,158666,2944.16577148
33955,158673,1365.40881348
33956,158674,2939.18554688
33957,158678,4629.48339844
33958,158682,5807.57080078
33959,158693,1611.3782959
33960,158696,2322.56494141
33961,158704,4299.27441406
33962,158705,1392.18444824
33963,158707,2938.89624023
33964,158713,1411.81958008
33965,158715,4855.42236328
33966,158716,5120.04101562
33967,158725,8862.66992188
33968,158731,2291.16088867
33969,158747,2797.55029297
33970,158749,4696.15087891
33971,158751,3294.62280273
33972,158755,1442.89001465
33973,158762,2885.11035156
33974,158766,2109.4309082
33975,158770,2267.07128906
33976,158771,2484.84277344
33977,158772,662.350463867
33978,158773,5892.80566406
33979,158775,2015.49401855
33980,158777,2043.90429688
33981,158791,4877.17675781
33982,158799,3843.62231445
33983,158807,1357.49731445
33984,158808,2599.10424805
33985,158811,3442.16943359
33986,158813,892.303833008
33987,158823,2449.65161133
33988,158825,2809.83056641
33989,158836,1366.75244141
33990,158846,2018.86657715
33991,158851,1732.56420898
33992,158859,8939.41601562
33993,158862,1978.05078125
33994,158868,1231.32971191
33995,158885,4023.15991211
33996,158886,4217.52587891
33997,158903,2640.62280273
33998,158907,1269.51477051
33999,158908,2494.62988281
34000,158913,2348.88427734
34001,158918,2177.36303711
34002,158923,1574.98718262
34003,158930,2913.17041016
34004,158937,905.497192383
34005,158939,2579.08398438
34006,158940,1802.95288086
34007,158949,2008.10058594
34008,158953,1885.47192383
34009,158958,1865.3125
34010,158959,5306.46923828
34011,158964,1665.86987305
34012,158975,2129.46972656
34013,158997,1566.39807129
34014,159000,3147.98120117
34015,159002,4480.58203125
34016,159006,2878.21411133
34017,159007,1096.66430664
34018,159008,3521.25488281
34019,159014,2237.2199707
34020,159016,1828.29919434
34021,159020,2921.8059082
34022,159025,3190.39868164
34023,159030,1837.32580566
34024,159033,8524.4140625
34025,159036,1697.63464355
34026,159039,2262.73120117
34027,159043,1257.41577148
34028,159045,10425.890625
34029,159047,1443.95947266
34030,159048,13905.5380859
34031,159050,585.913513184
34032,159056,1275.88244629
34033,159057,2314.76782227
34034,159060,1494.94726562
34035,159065,2383.6730957
34036,159067,3709.32275391
34037,159068,2036.72424316
34038,159070,3080.43823242
34039,159073,1967.25427246
34040,159077,5086.27636719
34041,159084,5519.10546875
34042,159085,2138.52905273
34043,159087,3066.3918457
34044,159090,1888.89074707
34045,159093,6456.1171875
34046,159098,2444.45043945
34047,159101,2129.76147461
34048,159110,2311.72363281
34049,159116,5573.73486328
34050,159124,1086.59899902
34051,159126,4320.68603516
34052,159127,4823.01269531
34053,159131,1890.02734375
34054,159134,1486.9420166
34055,159140,2239.05566406
34056,159148,2018.13745117
34057,159152,1581.10119629
34058,159153,1392.59277344
34059,159156,5046.046875
34060,159157,1150.50256348
34061,159158,5582.34960938
34062,159163,5178.44628906
34063,159166,10479.3691406
34064,159171,1931.44140625
34065,159176,1843.83996582
34066,159177,1863.47277832
34067,159184,5126.62255859
34068,159198,1211.65808105
34069,159199,3272.63916016
34070,159203,1215.64685059
34071,159204,1551.4083252
34072,159206,5431.1875
34073,159207,2338.26538086
34074,159208,1399.82080078
34075,159215,1589.98791504
34076,159226,2188.94067383
34077,159230,1466.74279785
34078,159235,3604.9934082
34079,159236,1061.90856934
34080,159239,1913.66174316
34081,159243,3211.09594727
34082,159245,2351.48413086
34083,159247,4408.56347656
34084,159248,3765.56958008
34085,159249,1424.83154297
34086,159256,2225.02392578
34087,159267,1873.07470703
34088,159270,3494.734375
34089,159271,2372.68481445
34090,159281,5042.15039062
34091,159285,1800.77819824
34092,159291,3017.79077148
34093,159292,5036.68505859
34094,159294,2223.80712891
34095,159300,2870.86669922
34096,159303,3221.60913086
34097,159316,2290.9519043
34098,159321,2073.12451172
34099,159322,3517.77368164
34100,159324,2473.31787109
34101,159326,3171.17895508
34102,159327,2830.71118164
34103,159330,6989.47558594
34104,159334,2538.54296875
34105,159346,12868.4482422
34106,159348,2030.24047852
34107,159356,4141.02734375
34108,159360,1723.85583496
34109,159369,1898.96276855
34110,159372,6924.54394531
34111,159374,9983.26660156
34112,159379,3277.64624023
34113,159389,2389.02197266
34114,159390,4866.25341797
34115,159395,2470.97314453
34116,159396,2690.17871094
34117,159398,1359.07080078
34118,159404,6230.08300781
34119,159413,4491.33984375
34120,159422,3963.45751953
34121,159424,2536.09399414
34122,159425,7316.06542969
34123,159427,1910.19641113
34124,159428,4909.19775391
34125,159432,3018.56005859
34126,159438,1419.99023438
34127,159443,1743.25390625
34128,159444,673.395080566
34129,159456,1898.94470215
34130,159458,5689.54980469
34131,159462,2308.78686523
34132,159471,2444.31103516
34133,159474,6187.53564453
34134,159478,1526.84997559
34135,159485,1685.65014648
34136,159487,3022.88378906
34137,159488,4172.1796875
34138,159491,4397.98974609
34139,159494,7116.10351562
34140,159498,2030.0045166
34141,159506,6241.49560547
34142,159512,501.912475586
34143,159531,2293.29125977
34144,159538,4957.12353516
34145,159542,1539.01635742
34146,159543,2152.66479492
34147,159544,6844.13964844
34148,159545,3013.19189453
34149,159548,1635.71813965
34150,159553,1139.05285645
34151,159554,1772.35327148
34152,159569,3576.69262695
34153,159572,936.867736816
34154,159581,3918.02783203
34155,159583,1839.05627441
34156,159594,2091.24462891
34157,159598,2282.10400391
34158,159603,1736.45703125
34159,159615,8367.11523438
34160,159635,6605.00292969
34161,159636,1022.84741211
34162,159644,1961.27246094
34163,159651,3135.98803711
34164,159655,1492.66650391
34165,159658,1502.23706055
34166,159662,2973.08642578
34167,159663,4440.12841797
34168,159665,544.756103516
34169,159666,1386.48498535
34170,159668,3297.55981445
34171,159675,867.992553711
34172,159676,1479.23181152
34173,159684,11864.5673828
34174,159690,3175.76171875
34175,159691,2116.07763672
34176,159702,5894.42089844
34177,159705,4024.23168945
34178,159706,2686.07910156
34179,159715,1787.36914062
34180,159717,2453.61547852
34181,159718,4065.19946289
34182,159722,1367.80554199
34183,159726,3413.57373047
34184,159727,5096.14404297
34185,159735,1230.64050293
34186,159745,2532.3762207
34187,159748,3396.59960938
34188,159753,1644.15856934
34189,159756,2802.94360352
34190,159759,4600.16455078
34191,159764,2613.80786133
34192,159769,7645.90234375
34193,159773,2530.44873047
34194,159777,6118.87646484
34195,159782,3976.02099609
34196,159783,1638.92785645
34197,159789,4314.68603516
34198,159791,1824.15246582
34199,159794,5721.48632812
34200,159795,2543.9152832
34201,159796,2112.43408203
34202,159798,8206.50195312
34203,159803,1198.59240723
34204,159804,2666.27685547
34205,159808,1597.23156738
34206,159813,1869.35058594
34207,159814,1839.62390137
34208,159820,2594.45629883
34209,159824,1226.52026367
34210,159826,4516.34326172
34211,159831,4287.76660156
34212,159833,929.41619873
34213,159843,1791.24267578
34214,159845,1920.4387207
34215,159853,7462.26074219
34216,159911,3770.11181641
34217,159916,8939.296875
34218,159917,8691.38574219
34219,159925,5658.58496094
34220,159932,4642.34863281
34221,159938,2846.35986328
34222,159945,2518.81738281
34223,159952,13585.9921875
34224,159954,3247.00170898
34225,159956,1952.64892578
34226,159957,1327.35595703
34227,159966,3486.53076172
34228,159969,2084.32373047
34229,159970,3151.84375
34230,159971,7122.44384766
34231,159976,888.224121094
34232,159981,2585.15625
34233,159986,1460.85559082
34234,159989,1346.91992188
34235,159997,1381.07226562
34236,160002,2582.81738281
34237,160007,1443.93933105
34238,160009,2831.65551758
34239,160015,1265.73815918
34240,160017,1992.25244141
34241,160023,3070.13378906
34242,160029,2811.94140625
34243,160041,2116.85595703
34244,160044,995.767150879
34245,160049,3314.63305664
34246,160057,1842.99377441
34247,160067,2742.16137695
34248,160068,1877.29516602
34249,160070,3561.05493164
34250,160074,1867.02563477
34251,160075,6874.89453125
34252,160078,1286.4666748
34253,160081,1966.95910645
34254,160089,1724.31018066
34255,160090,1856.88513184
34256,160091,1618.22387695
34257,160094,2524.33813477
34258,160099,2755.55175781
34259,160102,1333.65979004
34260,160104,2401.5859375
34261,160105,3967.19677734
34262,160107,3381.37158203
34263,160108,1975.23144531
34264,160113,1808.44250488
34265,160117,4988.80957031
34266,160120,2290.64550781
34267,160123,5899.61328125
34268,160126,5417.17138672
34269,160128,946.844055176
34270,160137,1449.15197754
34271,160144,3240.85742188
34272,160158,5298.93554688
34273,160166,1162.11804199
34274,160173,8656.10742188
34275,160175,2836.07617188
34276,160178,1551.06726074
34277,160180,1453.30541992
34278,160182,2012.31225586
34279,160186,2468.81958008
34280,160187,4414.01367188
34281,160189,4616.35302734
34282,160192,1580.27380371
34283,160194,1081.61621094
34284,160196,1033.69812012
34285,160204,2509.23779297
34286,160205,1930.91821289
34287,160213,1930.76928711
34288,160219,2867.49316406
34289,160220,11583.5078125
34290,160221,1740.23156738
34291,160230,988.892700195
34292,160234,3133.17700195
34293,160235,2068.31591797
34294,160237,5405.27246094
34295,160243,7370.39648438
34296,160248,7986.37060547
34297,160249,3061.31030273
34298,160251,3093.48095703
34299,160258,1659.86279297
34300,160259,2299.27099609
34301,160266,1642.79516602
34302,160268,2229.91259766
34303,160276,1023.48138428
34304,160279,4536.15869141
34305,160281,1975.27490234
34306,160288,2464.95629883
34307,160290,1542.5098877
34308,160292,1470.39331055
34309,160295,4707.93359375
34310,160297,1640.31469727
34311,160307,5358.48876953
34312,160310,1394.98339844
34313,160311,2201.87670898
34314,160315,3050.23461914
34315,160326,6011.34570312
34316,160331,1301.22680664
34317,160332,2649.04589844
34318,160334,3972.47998047
34319,160338,3285.65722656
34320,160348,7638.15136719
34321,160349,2463.81665039
34322,160353,1075.59619141
34323,160358,5600.82910156
34324,160376,7216.69775391
34325,160385,4734.06494141
34326,160388,2866.01879883
34327,160389,2292.39477539
34328,160397,521.947753906
34329,160402,1634.41149902
34330,160406,2147.48535156
34331,160407,814.40838623
34332,160409,1837.70532227
34333,160413,7730.81591797
34334,160414,1788.55957031
34335,160418,2789.59716797
34336,160420,1143.87744141
34337,160421,2024.52539062
34338,160423,1008.54516602
34339,160426,2222.04443359
34340,160427,1802.74743652
34341,160429,1800.68103027
34342,160432,3818.32250977
34343,160440,1534.67724609
34344,160443,1782.31774902
34345,160447,3186.79833984
34346,160449,6764.39160156
34347,160452,5668.06396484
34348,160453,541.270690918
34349,160462,5006.82714844
34350,160465,2302.48486328
34351,160466,3605.35571289
34352,160470,1798.92675781
34353,160471,2148.57592773
34354,160478,6363.72998047
34355,160479,2053.92529297
34356,160480,1036.22717285
34357,160483,2022.10290527
34358,160486,830.458068848
34359,160492,1407.74694824
34360,160493,1620.91381836
34361,160497,2702.03222656
34362,160498,9549.98730469
34363,160512,1674.21398926
34364,160515,3580.73120117
34365,160534,2054.47485352
34366,160542,1412.12365723
34367,160543,2020.69555664
34368,160545,1950.5579834
34369,160547,1885.19555664
34370,160550,4218.34912109
34371,160551,3680.86621094
34372,160552,1668.49035645
34373,160564,889.664794922
34374,160568,5115.58789062
34375,160573,1864.51623535
34376,160575,4189.15478516
34377,160577,3401.83398438
34378,160579,1270.3737793
34379,160580,2031.61804199
34380,160586,1941.69628906
34381,160587,4954.59423828
34382,160597,2652.0859375
34383,160601,2979.42407227
34384,160603,1239.74182129
34385,160605,2398.42114258
34386,160606,2106.97631836
34387,160607,2231.03540039
34388,160611,1657.8067627
34389,160620,2746.2746582
34390,160621,4085.30688477
34391,160624,3474.37792969
34392,160627,4090.81494141
34393,160628,363.058959961
34394,160629,2530.30908203
34395,160636,2071.73242188
34396,160637,2697.01391602
34397,160640,2940.65673828
34398,160641,5298.07519531
34399,160645,1382.79187012
34400,160646,3421.61206055
34401,160648,3976.4699707
34402,160649,6779.58642578
34403,160650,3260.49804688
34404,160653,2124.5546875
34405,160654,4016.43896484
34406,160657,1939.07519531
34407,160661,6106.75195312
34408,160664,2474.97631836
34409,160666,3733.921875
34410,160669,2122.84155273
34411,160693,2147.44799805
34412,160702,662.360229492
34413,160710,4095.68041992
34414,160712,1582.90356445
34415,160717,2610.19287109
34416,160718,1078.97021484
34417,160726,1742.33447266
34418,160727,1347.23046875
34419,160730,2482.57763672
34420,160731,4586.16064453
34421,160732,834.438293457
34422,160737,2726.83789062
34423,160742,1731.06933594
34424,160751,1184.14221191
34425,160753,1990.52600098
34426,160764,798.869873047
34427,160767,1222.84216309
34428,160768,2119.65185547
34429,160773,1428.79406738
34430,160779,1913.2220459
34431,160783,1774.83618164
34432,160789,3635.70117188
34433,160797,2897.4934082
34434,160804,4858.74121094
34435,160811,847.562988281
34436,160812,2542.68432617
34437,160816,1669.2322998
34438,160824,1351.23852539
34439,160827,659.729187012
34440,160829,4713.44091797
34441,160835,1540.64050293
34442,160838,11776.3828125
34443,160849,933.779296875
34444,160851,1773.40808105
34445,160857,4942.40039062
34446,160858,3507.18554688
34447,160868,2072.87255859
34448,160873,1978.85974121
34449,160875,3612.46899414
34450,160877,2195.73291016
34451,160878,2371.43188477
34452,160882,5845.15722656
34453,160893,9419.17382812
34454,160900,5327.93066406
34455,160910,1528.54040527
34456,160914,1552.21582031
34457,160915,2666.55737305
34458,160916,4846.16210938
34459,160921,6245.88964844
34460,160928,2145.83251953
34461,160933,8107.52880859
34462,160935,2527.41430664
34463,160938,8429.80273438
34464,160943,3816.4609375
34465,160962,4400.17285156
34466,160963,4315.63476562
34467,160964,2448.78857422
34468,160970,1088.23950195
34469,160971,4435.55273438
34470,160977,5044.66845703
34471,160981,2995.34545898
34472,160985,3227.8046875
34473,160986,2621.16455078
34474,160988,1966.38818359
34475,160993,2781.01831055
34476,160995,3815.17407227
34477,160999,1822.9876709
34478,161000,1570.02246094
34479,161011,1928.13061523
34480,161017,1709.01953125
34481,161019,5045.75634766
34482,161025,1150.61401367
34483,161032,1503.31335449
34484,161035,6393.015625
34485,161036,5066.14746094
34486,161039,1571.17053223
34487,161047,4074.48022461
34488,161050,2476.55859375
34489,161065,1525.61425781
34490,161067,1465.45861816
34491,161085,2396.31298828
34492,161088,1786.75878906
34493,161091,3352.91699219
34494,161094,655.319519043
34495,161096,1689.52441406
34496,161098,1552.99523926
34497,161100,3190.67822266
34498,161107,2027.39233398
34499,161111,1570.83520508
34500,161113,6302.04101562
34501,161115,3653.25048828
34502,161120,1388.50231934
34503,161136,1956.69250488
34504,161139,2132.99560547
34505,161140,983.557678223
34506,161142,474.478363037
34507,161152,2637.15649414
34508,161153,951.403320312
34509,161155,1998.69934082
34510,161158,2753.65844727
34511,161163,2411.19238281
34512,161166,1838.9239502
34513,161170,5669.79833984
34514,161172,1825.66809082
34515,161174,1251.61901855
34516,161178,3370.12060547
34517,161191,8007.91162109
34518,161192,915.08404541
34519,161194,2347.00268555
34520,161211,1267.48840332
34521,161212,1474.2253418
34522,161216,1464.20654297
34523,161221,2255.26489258
34524,161224,1978.56872559
34525,161227,2166.85327148
34526,161234,2581.31933594
34527,161235,2575.31323242
34528,161242,1903.91137695
34529,161243,2354.31713867
34530,161246,3056.81469727
34531,161248,899.731689453
34532,161250,820.790710449
34533,161251,2561.92138672
34534,161255,7459.56298828
34535,161257,2776.85131836
34536,161263,6249.21728516
34537,161265,3472.07421875
34538,161274,1969.52941895
34539,161275,3204.15478516
34540,161278,1698.38208008
34541,161287,3588.90209961
34542,161297,5987.58300781
34543,161301,1600.58374023
34544,161302,961.382080078
34545,161303,4723.73242188
34546,161310,871.4296875
34547,161313,1533.93640137
34548,161314,4960.48925781
34549,161317,695.219604492
34550,161324,3862.98510742
34551,161330,1811.58544922
34552,161331,1585.99572754
34553,161335,1136.39099121
34554,161337,2273.80053711
34555,161342,800.045471191
34556,161350,1290.95471191
34557,161353,958.076416016
34558,161356,2328.16137695
34559,161361,2368.27758789
34560,161362,4314.25830078
34561,161366,2313.02099609
34562,161368,1289.94165039
34563,161372,3635.01489258
34564,161376,2211.390625
34565,161377,931.024475098
34566,161379,5536.98144531
34567,161380,1297.32519531
34568,161383,1030.00439453
34569,161384,1733.1751709
34570,161387,2195.54174805
34571,161389,3326.44628906
34572,161392,1392.52441406
34573,161398,5870.04492188
34574,161400,1250.00183105
34575,161401,4591.62158203
34576,161407,1900.37915039
34577,161409,1029.89282227
34578,161414,564.439453125
34579,161418,1381.55859375
34580,161427,4067.68066406
34581,161431,1595.96691895
34582,161433,4419.50634766
34583,161439,2847.04003906
34584,161441,2242.18188477
34585,161446,8730.63183594
34586,161447,2212.93676758
34587,161452,1921.75866699
34588,161455,2419.20092773
34589,161460,1591.31030273
34590,161465,3430.41723633
34591,161466,2973.23120117
34592,161470,1022.21289062
34593,161471,3448.93432617
34594,161476,2395.58740234
34595,161478,11643.7011719
34596,161479,4569.94238281
34597,161489,7999.28320312
34598,161504,1343.55554199
34599,161506,1712.41601562
34600,161516,8622.25683594
34601,161517,6686.05664062
34602,161527,2260.11791992
34603,161528,2757.7355957
34604,161543,2930.63525391
34605,161545,1083.92333984
34606,161546,678.610107422
34607,161551,1485.88293457
34608,161552,2210.14990234
34609,161555,1031.79309082
34610,161556,2683.45507812
34611,161571,805.522888184
34612,161573,1682.84472656
34613,161577,9309.33984375
34614,161580,4089.17724609
34615,161581,2310.36254883
34616,161582,2116.07397461
34617,161588,7737.87939453
34618,161592,2687.765625
34619,161593,5255.33447266
34620,161594,1325.76000977
34621,161595,2170.19775391
34622,161596,2207.10522461
34623,161599,1439.72302246
34624,161605,1839.80822754
34625,161612,1084.78295898
34626,161622,2489.2409668
34627,161623,3027.59326172
34628,161625,1873.35656738
34629,161628,2034.20532227
34630,161637,3362.97167969
34631,161645,2902.39599609
34632,161647,1518.15588379
34633,161649,1255.37878418
34634,161655,3179.26000977
34635,161656,756.479492188
34636,161659,6620.06933594
34637,161665,1939.60083008
34638,161666,1261.99353027
34639,161675,825.421264648
34640,161681,1799.60546875
34641,161682,1520.22070312
34642,161688,5013.55908203
34643,161691,1596.8170166
34644,161695,3810.76342773
34645,161697,9070.48144531
34646,161707,2378.14208984
34647,161724,2147.77197266
34648,161726,2745.12963867
34649,161732,1108.07788086
34650,161737,5648.23925781
34651,161740,4179.41015625
34652,161750,1961.10583496
34653,161754,6498.67822266
34654,161757,1517.9588623
34655,161759,1973.67480469
34656,161761,1978.82702637
34657,161768,1796.59924316
34658,161777,1478.99499512
34659,161785,1564.41577148
34660,161788,2013.03918457
34661,161789,2201.59912109
34662,161791,1490.86169434
34663,161793,721.748901367
34664,161800,3483.0144043
34665,161801,7332.85742188
34666,161803,2819.11450195
34667,161805,2680.10302734
34668,161807,1611.65869141
34669,161820,4265.03466797
34670,161828,1593.16821289
34671,161829,2475.5324707
34672,161844,2999.75732422
34673,161849,1043.03869629
34674,161851,2528.47119141
34675,161852,5305.04345703
34676,161853,2172.58032227
34677,161868,1976.28613281
34678,161871,1904.62988281
34679,161874,2927.76000977
34680,161875,1130.85058594
34681,161876,1464.85595703
34682,161878,840.909118652
34683,161892,2808.40161133
34684,161895,2428.56933594
34685,161897,5785.95166016
34686,161903,2263.55322266
34687,161914,1294.41088867
34688,161919,2436.33618164
34689,161924,1596.47045898
34690,161926,2658.34814453
34691,161934,2161.88232422
34692,161935,1815.72631836
34693,161937,916.032836914
34694,161939,1622.09216309
34695,161940,1649.27380371
34696,161947,1272.1373291
34697,161952,1847.97912598
34698,161955,1520.04492188
34699,161963,6811.45996094
34700,161967,10334.3691406
34701,161974,3144.37402344
34702,161977,1752.10510254
34703,161982,1890.38598633
34704,161993,4427.47460938
34705,161996,5946.37646484
34706,161998,1347.45959473
34707,161999,4677.77392578
34708,162026,761.487976074
34709,162029,1751.53173828
34710,162034,2801.26293945
34711,162037,1798.71057129
34712,162039,1963.34802246
34713,162040,5024.53222656
34714,162042,2264.76831055
34715,162043,5996.53759766
34716,162049,4538.01513672
34717,162050,1343.98840332
34718,162051,990.381774902
34719,162055,3117.953125
34720,162059,1342.05529785
34721,162062,1447.71582031
34722,162066,9449.89453125
34723,162069,1634.94445801
34724,162076,2995.07861328
34725,162078,12333.8261719
34726,162081,4159.63085938
34727,162085,1250.98083496
34728,162087,2477.96166992
34729,162088,2395.61303711
34730,162089,11770.7861328
34731,162090,2080.0625
34732,162098,8347.07910156
34733,162102,1913.18554688
34734,162106,1178.09375
34735,162107,1799.01147461
34736,162111,1827.4732666
34737,162113,2113.15722656
34738,162114,2297.73681641
34739,162126,4620.15673828
34740,162136,7541.05126953
34741,162141,1302.64318848
34742,162146,4161.96044922
34743,162147,439.558502197
34744,162148,8082.98876953
34745,162154,1654.75097656
34746,162167,1965.37011719
34747,162168,1442.83300781
34748,162171,2089.15063477
34749,162173,1571.1739502
34750,162178,3093.50244141
34751,162190,1404.87426758
34752,162194,1726.89953613
34753,162200,4409.19580078
34754,162203,4005.29516602
34755,162209,9592.96386719
34756,162212,6261.8203125
34757,162225,3683.53491211
34758,162226,2164.34301758
34759,162230,1233.2232666
34760,162232,1358.97314453
34761,162239,1244.05554199
34762,162241,3457.97460938
34763,162244,2145.93505859
34764,162246,2358.5703125
34765,162253,1620.93041992
34766,162257,2209.40795898
34767,162264,631.458129883
34768,162269,2375.67553711
34769,162270,2905.75854492
34770,162271,3361.19750977
34771,162274,2881.12451172
34772,162279,2118.12280273
34773,162280,1402.25317383
34774,162283,2044.87841797
34775,162294,2531.12011719
34776,162295,2700.10083008
34777,162296,1905.93981934
34778,162304,1016.30633545
34779,162306,2314.4675293
34780,162308,1710.42407227
34781,162311,7313.78125
34782,162318,1809.5
34783,162319,1320.28015137
34784,162320,2497.56494141
34785,162323,2528.26000977
34786,162326,1192.70715332
34787,162341,3155.14086914
34788,162342,1783.22009277
34789,162343,2557.59887695
34790,162347,7304.28125
34791,162348,1268.79174805
34792,162349,1167.35571289
34793,162357,2080.75292969
34794,162361,1150.49694824
34795,162363,2499.89306641
34796,162364,449.470184326
34797,162369,2921.45410156
34798,162373,5623.63037109
34799,162378,5074.31445312
34800,162386,1653.18676758
34801,162392,2063.19824219
34802,162395,2269.96459961
34803,162400,1522.29296875
34804,162401,6357.66210938
34805,162404,2671.75952148
34806,162407,2720.14428711
34807,162409,2201.61621094
34808,162423,1299.32495117
34809,162425,1981.97595215
34810,162427,1944.72827148
34811,162432,2317.85424805
34812,162435,1642.67382812
34813,162438,3076.96728516
34814,162445,2040.65783691
34815,162453,1337.62744141
34816,162460,3276.03833008
34817,162461,1831.21337891
34818,162471,2533.16723633
34819,162494,2055.46655273
34820,162498,1166.7545166
34821,162499,4913.41308594
34822,162512,1534.60998535
34823,162513,4683.61523438
34824,162517,3235.25097656
34825,162528,2509.12817383
34826,162533,6453.20800781
34827,162536,1950.05944824
34828,162537,2605.01049805
34829,162544,3282.7980957
34830,162548,2287.84033203
34831,162551,2248.33789062
34832,162552,2431.5925293
34833,162555,2166.81347656
34834,162563,2961.01904297
34835,162564,3182.75170898
34836,162567,2078.9831543
34837,162568,3876.51586914
34838,162571,3638.24072266
34839,162577,1027.04541016
34840,162579,2250.61621094
34841,162583,2183.59082031
34842,162585,6301.85742188
34843,162586,2352.76245117
34844,162590,2701.05834961
34845,162600,1751.02099609
34846,162611,1112.96325684
34847,162614,2403.91601562
34848,162625,6766.96972656
34849,162626,2564.25292969
34850,162629,2774.10180664
34851,162632,313.284423828
34852,162635,1560.57739258
34853,162636,2198.03857422
34854,162640,2847.71240234
34855,162641,1108.80273438
34856,162644,4751.50683594
34857,162657,1691.7956543
34858,162665,2153.88012695
34859,162668,2067.74243164
34860,162673,3182.63085938
34861,162682,2745.95336914
34862,162686,1751.22473145
34863,162688,1720.36828613
34864,162689,5831.02636719
34865,162698,1290.93969727
34866,162701,2645.27758789
34867,162702,1353.07250977
34868,162712,2122.95068359
34869,162723,1392.52050781
34870,162733,1805.93884277
34871,162735,6761.37988281
34872,162740,764.650512695
34873,162742,3138.15869141
34874,162743,2264.7565918
34875,162745,2565.96508789
34876,162756,2607.15649414
34877,162760,3603.42504883
34878,162769,1873.58117676
34879,162770,965.144775391
34880,162774,2659.9987793
34881,162779,11646.1162109
34882,162781,1103.44799805
34883,162782,711.441040039
34884,162789,3200.26464844
34885,162790,5933.63378906
34886,162797,1328.25012207
34887,162808,2527.16064453
34888,162811,1045.51220703
34889,162812,2562.96020508
34890,162813,3733.2277832
34891,162817,3230.13793945
34892,162818,2995.67236328
34893,162820,5452.51513672
34894,162823,1813.83300781
34895,162835,1666.24951172
34896,162839,4185.52978516
34897,162841,3759.29248047
34898,162842,3766.0480957
34899,162849,3127.56030273
34900,162852,2914.80395508
34901,162866,2504.33911133
34902,162869,1854.35888672
34903,162882,3085.17529297
34904,162893,2055.15039062
34905,162895,605.194580078
34906,162898,6006.51904297
34907,162900,2725.66503906
34908,162905,1205.5065918
34909,162906,1853.68664551
34910,162909,992.945556641
34911,162914,1448.87695312
34912,162915,2550.95019531
34913,162923,2567.20727539
34914,162926,5380.79736328
34915,162932,2491.2265625
34916,162940,1400.45251465
34917,162945,7216.71289062
34918,162948,4275.95654297
34919,162949,4507.11669922
34920,162950,7273.33789062
34921,162969,2349.10644531
34922,162970,2124.47241211
34923,162983,1618.09069824
34924,163000,3738.88647461
34925,163004,3793.50732422
34926,163016,1443.43139648
34927,163019,1934.14599609
34928,163022,1424.36340332
34929,163023,7226.04296875
34930,163028,1611.16040039
34931,163030,2004.99365234
34932,163034,2010.73046875
34933,163036,1732.00610352
34934,163037,3429.52172852
34935,163041,1804.2421875
34936,163049,3491.52832031
34937,163055,940.325805664
34938,163056,5564.96191406
